employee_id,avg_leadership_score,completed_mentorships,last_promotion_status,high_potential_flag,promotion_ready_flag
96386,2.986666666666667,2,not_promoted,no,yes
96392,1.6549999999999998,0,not_promoted,no,no
96401,3.443333333333333,3,promoted,no,no
96403,2.43,1,promoted,no,no
96407,3.53,0,promoted,yes,no
96408,2.882,2,unknown,no,yes
96410,2.5583333333333336,1,promoted,no,no
96411,3.33,0,promoted,no,no
96418,4.02,0,promoted,yes,no
96424,3.4333333333333336,1,not_promoted,no,no
96428,2.203333333333333,1,not_promoted,no,no
96435,2.09,1,promoted,no,no
96442,3.3200000000000003,1,not_promoted,no,no
96449,3.52,2,promoted,yes,no
96453,4.15,0,promoted,yes,no
96458,2.71,1,promoted,no,no
96474,2.705,0,not_promoted,no,no
96476,4.43,1,promoted,yes,no
96480,4.23,1,promoted,yes,no
96482,3.54,2,not_promoted,yes,yes
96483,1.625,2,not_promoted,no,yes
96486,3.3675,1,promoted,no,no
96487,2.12,1,not_promoted,no,no
96495,4.48,4,promoted,yes,no
96500,3.9850000000000008,1,not_promoted,yes,no
96502,2.26,0,not_promoted,no,no
96511,3.953333333333333,1,promoted,yes,no
96514,4.15,0,promoted,yes,no
96521,3.026,0,not_promoted,no,no
96527,2.55,0,promoted,no,no
96529,1.85,4,not_promoted,no,yes
96532,3.287777777777777,0,unknown,no,no
96534,3.96,3,not_promoted,yes,yes
96535,4.715,0,not_promoted,yes,no
96538,3.5500000000000003,0,not_promoted,yes,no
96539,1.9633333333333336,1,promoted,no,no
96540,0.0,1,not_promoted,no,no
96541,2.4,2,not_promoted,no,yes
96542,4.89,0,promoted,yes,no
96548,3.2716666666666665,2,not_promoted,no,yes
96553,3.4475,1,promoted,no,no
96554,2.793333333333333,1,promoted,no,no
96558,3.9825,0,promoted,yes,no
96560,3.3975,1,promoted,no,no
96562,3.553333333333333,2,not_promoted,yes,yes
96563,3.436666666666667,0,promoted,no,no
96565,3.54,0,not_promoted,yes,no
96566,2.5025,0,promoted,no,no
96575,4.64,0,not_promoted,yes,no
96580,3.41,2,not_promoted,no,yes
96584,3.5400000000000005,1,promoted,yes,no
96591,3.393333333333333,0,promoted,no,no
96593,1.91,0,not_promoted,no,no
96594,2.3200000000000003,1,not_promoted,no,no
96613,2.535,0,promoted,no,no
96614,2.425,4,promoted,no,no
96616,3.1825,2,not_promoted,no,yes
96617,0.0,0,promoted,no,no
96618,2.505,0,promoted,no,no
96620,3.1566666666666663,2,unknown,no,yes
96622,3.448571428571429,2,not_promoted,no,yes
96626,2.325,2,promoted,no,no
96627,3.585,3,promoted,yes,no
96635,2.71,0,not_promoted,no,no
96642,1.56,4,promoted,no,no
96644,3.5766666666666667,1,not_promoted,yes,no
96647,4.5,1,promoted,yes,no
96648,3.785,1,not_promoted,yes,no
96653,2.71,1,promoted,no,no
96657,2.1950000000000003,1,not_promoted,no,no
96659,1.73,1,promoted,no,no
96664,2.88,1,not_promoted,no,no
96665,3.205,2,unknown,no,yes
96668,3.353333333333333,3,promoted,no,no
96673,3.05,0,promoted,no,no
96677,3.356666666666667,1,not_promoted,no,no
96681,1.6466666666666665,1,unknown,no,no
96682,2.23,1,unknown,no,no
96692,2.47,2,promoted,no,no
96695,0.0,1,not_promoted,no,no
96696,3.71,0,not_promoted,yes,no
96700,3.376666666666667,1,promoted,no,no
96703,2.8975,1,unknown,no,no
96708,2.5380000000000003,1,not_promoted,no,no
96709,3.1566666666666667,2,promoted,no,no
96710,1.893333333333333,0,promoted,no,no
96712,2.09,2,promoted,no,no
96713,2.995,3,promoted,no,no
96724,2.29,0,not_promoted,no,no
96725,1.6133333333333333,0,not_promoted,no,no
96726,2.0466666666666664,0,promoted,no,no
96729,3.2920000000000003,1,not_promoted,no,no
96735,2.92,3,not_promoted,no,yes
96738,3.285,0,promoted,no,no
96740,1.69,1,promoted,no,no
96744,4.61,1,not_promoted,yes,no
96746,3.688,1,promoted,yes,no
96747,3.0250000000000004,1,promoted,no,no
96754,4.68,0,not_promoted,yes,no
96761,3.123333333333333,0,not_promoted,no,no
96763,2.3600000000000003,1,not_promoted,no,no
96764,1.8,2,not_promoted,no,yes
96765,2.44,0,not_promoted,no,no
96766,3.7675,0,promoted,yes,no
96767,2.3280000000000003,2,not_promoted,no,yes
96768,2.3200000000000003,2,promoted,no,no
96775,3.6525,2,not_promoted,yes,yes
96783,1.48,0,not_promoted,no,no
96787,2.54,1,promoted,no,no
96789,2.23,1,not_promoted,no,no
96790,0.0,0,not_promoted,no,no
96793,2.89,0,not_promoted,no,no
96797,2.833333333333333,0,promoted,no,no
96798,3.19,0,not_promoted,no,no
96812,1.2,1,not_promoted,no,no
96817,2.47375,1,promoted,no,no
96824,2.2575,1,not_promoted,no,no
96825,1.89,1,promoted,no,no
96828,1.67,2,promoted,no,no
96831,3.635,0,promoted,yes,no
96838,4.45,1,not_promoted,yes,no
96845,2.77,0,promoted,no,no
96846,3.985,1,promoted,yes,no
96849,2.89,0,promoted,no,no
96850,0.0,2,not_promoted,no,yes
96854,4.12,0,not_promoted,yes,no
96857,3.5883333333333334,2,promoted,yes,no
96861,2.123333333333333,1,not_promoted,no,no
96864,3.8,0,not_promoted,yes,no
96880,3.0075,1,promoted,no,no
96896,2.89,0,not_promoted,no,no
96897,2.87,1,promoted,no,no
96899,2.6166666666666667,0,not_promoted,no,no
96900,2.716,1,promoted,no,no
96901,3.55,0,not_promoted,yes,no
96902,3.4120000000000004,2,promoted,no,no
96903,2.8120000000000003,0,promoted,no,no
96908,3.516,1,not_promoted,yes,no
96913,3.5475,1,not_promoted,yes,no
96917,3.55,2,promoted,yes,no
96918,2.1950000000000003,0,promoted,no,no
96921,3.52,1,not_promoted,yes,no
96923,4.31,1,not_promoted,yes,no
96930,2.6725000000000003,1,promoted,no,no
96931,2.04,1,promoted,no,no
96937,1.135,0,not_promoted,no,no
96947,2.49,0,not_promoted,no,no
96948,3.703333333333333,2,not_promoted,yes,yes
96954,1.525,6,not_promoted,no,yes
96960,2.855,0,promoted,no,no
96961,2.555,1,not_promoted,no,no
96962,2.8349999999999995,1,not_promoted,no,no
96964,2.235,1,promoted,no,no
96974,3.695,1,promoted,yes,no
96975,3.685,1,promoted,yes,no
96977,1.62,2,not_promoted,no,yes
96983,2.775,0,not_promoted,no,no
96985,4.27,0,not_promoted,yes,no
96986,3.036666666666666,2,unknown,no,yes
96992,4.305,0,promoted,yes,no
96994,2.8825000000000003,2,not_promoted,no,yes
96996,2.872,2,not_promoted,no,yes
96997,2.43,4,promoted,no,no
97002,2.74,0,promoted,no,no
97003,3.51,2,promoted,yes,no
97007,3.44,2,not_promoted,no,yes
97019,2.88,0,promoted,no,no
97030,3.3466666666666662,1,not_promoted,no,no
97035,3.105,2,promoted,no,no
97041,2.56,0,not_promoted,no,no
97042,3.5650000000000004,1,promoted,yes,no
97044,2.6300000000000003,2,not_promoted,no,yes
97046,3.523333333333333,1,promoted,yes,no
97053,3.733333333333333,0,not_promoted,yes,no
97056,0.0,1,promoted,no,no
97062,2.428,1,promoted,no,no
97066,0.0,1,not_promoted,no,no
97067,2.95,0,promoted,no,no
97069,4.01,1,not_promoted,yes,no
97077,3.575,0,promoted,yes,no
97079,3.25,0,not_promoted,no,no
97083,2.6740000000000004,1,not_promoted,no,no
97085,3.665,1,not_promoted,yes,no
97087,2.795,1,unknown,no,no
97088,1.9266666666666667,1,promoted,no,no
97098,3.235,1,promoted,no,no
97100,3.075,1,not_promoted,no,no
97102,3.2060000000000004,2,not_promoted,no,yes
97104,2.8120000000000003,0,promoted,no,no
97105,3.345,2,promoted,no,no
97107,2.56,0,not_promoted,no,no
97108,2.6525,2,promoted,no,no
97112,2.9125,1,promoted,no,no
97115,2.703333333333333,2,not_promoted,no,yes
97119,4.363333333333333,1,not_promoted,yes,no
97121,2.0375,2,not_promoted,no,yes
97124,3.24,0,unknown,no,no
97128,2.92,0,unknown,no,no
97133,2.6475,0,not_promoted,no,no
97138,3.522,2,not_promoted,yes,yes
97141,3.1825,2,promoted,no,no
97147,3.6,1,promoted,yes,no
97150,4.013333333333333,1,promoted,yes,no
97159,0.0,0,not_promoted,no,no
97161,2.58,3,promoted,no,no
97165,2.54,1,not_promoted,no,no
97168,2.8485714285714283,0,not_promoted,no,no
97169,3.53,1,promoted,yes,no
97170,3.0500000000000003,0,unknown,no,no
97173,2.67,1,unknown,no,no
97175,2.9125,0,promoted,no,no
97177,2.17,1,promoted,no,no
97181,3.382857142857143,0,not_promoted,no,no
97182,2.0166666666666666,1,promoted,no,no
97188,3.4,2,promoted,no,no
97190,1.87,2,not_promoted,no,yes
97191,3.275,0,not_promoted,no,no
97203,1.84,1,promoted,no,no
97212,3.98,1,promoted,yes,no
97218,0.0,1,not_promoted,no,no
97220,1.14,1,unknown,no,no
97223,2.2,3,unknown,no,yes
97227,0.0,1,unknown,no,no
97229,2.37,0,not_promoted,no,no
97231,3.1533333333333338,2,promoted,no,no
97232,3.32,0,promoted,no,no
97233,1.82,1,promoted,no,no
97235,3.4375,0,not_promoted,no,no
97238,2.135,0,promoted,no,no
97240,3.406,3,promoted,no,no
97243,2.763333333333333,1,promoted,no,no
97250,2.31,0,not_promoted,no,no
97256,3.0875000000000004,1,not_promoted,no,no
97272,3.92,1,promoted,yes,no
97285,2.84,1,not_promoted,no,no
97287,3.125,1,not_promoted,no,no
97289,3.085,0,not_promoted,no,no
97294,2.944,2,not_promoted,no,yes
97295,2.058,1,not_promoted,no,no
97299,2.24,1,not_promoted,no,no
97306,2.76,3,promoted,no,no
97310,3.135,1,promoted,no,no
97314,4.88,1,not_promoted,yes,no
97323,2.612,0,unknown,no,no
97325,3.5075000000000003,2,promoted,yes,no
97327,3.36,0,promoted,no,no
97328,3.4066666666666663,1,not_promoted,no,no
97335,2.39,1,not_promoted,no,no
97336,0.0,1,unknown,no,no
97340,3.938,1,promoted,yes,no
97343,3.2425,1,promoted,no,no
97349,1.7,0,not_promoted,no,no
97351,4.02,1,not_promoted,yes,no
97354,1.465,2,promoted,no,no
97362,3.123333333333333,3,promoted,no,no
97369,2.83,2,promoted,no,no
97370,4.61,0,promoted,yes,no
97372,3.515,3,not_promoted,yes,yes
97374,1.58,0,promoted,no,no
97380,3.735,0,not_promoted,yes,no
97382,3.03,0,not_promoted,no,no
97383,3.97,2,not_promoted,yes,yes
97395,3.38,0,promoted,no,no
97396,4.695,1,not_promoted,yes,no
97400,2.98,0,promoted,no,no
97407,3.215,1,not_promoted,no,no
97411,4.78,0,promoted,yes,no
97412,4.01,0,promoted,yes,no
97417,2.195,0,promoted,no,no
97420,2.6525000000000003,0,not_promoted,no,no
97430,1.48,2,promoted,no,no
97435,3.82,0,promoted,yes,no
97443,2.4925,0,not_promoted,no,no
97451,3.56,1,promoted,yes,no
97458,2.4,1,promoted,no,no
97461,2.9533333333333336,1,unknown,no,no
97463,3.065,1,promoted,no,no
97464,3.59,1,not_promoted,yes,no
97465,3.555,1,promoted,yes,no
97469,2.37,3,promoted,no,no
97470,2.94,2,not_promoted,no,yes
97477,3.553333333333333,2,not_promoted,yes,yes
97479,3.4,1,promoted,no,no
97481,3.998,1,promoted,yes,no
97482,1.835,1,unknown,no,no
97483,2.335,1,not_promoted,no,no
97487,2.92,0,not_promoted,no,no
97490,2.585,2,promoted,no,no
97496,2.26,0,not_promoted,no,no
97506,2.63,2,promoted,no,no
97510,2.81,0,promoted,no,no
97511,2.862,1,not_promoted,no,no
97516,3.56,1,not_promoted,yes,no
97517,2.325,1,promoted,no,no
97522,3.69,2,not_promoted,yes,yes
97528,0.0,0,promoted,no,no
97529,3.0866666666666664,0,not_promoted,no,no
97534,2.4,2,promoted,no,no
97535,2.6666666666666665,0,not_promoted,no,no
97542,3.5500000000000003,0,promoted,yes,no
97548,3.83,2,promoted,yes,no
97549,2.78,0,promoted,no,no
97553,3.205,0,not_promoted,no,no
97561,2.615,0,not_promoted,no,no
97565,2.335,2,promoted,no,no
97571,3.975,0,not_promoted,yes,no
97573,2.7133333333333334,0,not_promoted,no,no
97575,3.595,1,unknown,yes,no
97583,4.51,0,not_promoted,yes,no
97590,2.8800000000000003,0,not_promoted,no,no
97592,3.0600000000000005,0,not_promoted,no,no
97610,0.0,1,not_promoted,no,no
97617,3.56,0,promoted,yes,no
97628,3.156,0,promoted,no,no
97632,2.775,1,not_promoted,no,no
97641,2.57,0,promoted,no,no
97645,3.1666666666666665,1,not_promoted,no,no
97646,0.0,0,not_promoted,no,no
97647,2.75,1,promoted,no,no
97648,4.0,1,unknown,yes,no
97650,1.3733333333333333,2,promoted,no,no
97653,4.0,0,unknown,yes,no
97660,2.71,0,promoted,no,no
97667,2.69,0,promoted,no,no
97677,3.2,1,promoted,no,no
97678,1.78,0,promoted,no,no
97683,0.0,1,not_promoted,no,no
97688,1.8,1,unknown,no,no
97689,2.908,1,not_promoted,no,no
97692,3.065,2,promoted,no,no
97693,2.4466666666666668,1,promoted,no,no
97700,4.67,0,promoted,yes,no
97701,3.555,0,unknown,yes,no
97706,2.0325,2,unknown,no,yes
97709,3.665,0,promoted,yes,no
97715,3.595,2,not_promoted,yes,yes
97717,3.4333333333333336,1,not_promoted,no,no
97718,2.643333333333333,1,promoted,no,no
97737,4.73,0,not_promoted,yes,no
97741,2.83875,1,promoted,no,no
97749,2.58,0,promoted,no,no
97754,1.845,1,not_promoted,no,no
97755,3.305,2,promoted,no,no
97758,3.19,0,not_promoted,no,no
97764,3.32,1,not_promoted,no,no
97765,3.208,0,not_promoted,no,no
97766,2.22,0,not_promoted,no,no
97767,2.62,1,promoted,no,no
97774,2.96,0,not_promoted,no,no
97778,1.355,2,not_promoted,no,yes
97780,3.45,1,not_promoted,no,no
97782,3.4400000000000004,0,promoted,no,no
97785,1.41,3,promoted,no,no
97794,4.54,0,not_promoted,yes,no
97795,2.355,0,promoted,no,no
97797,3.361666666666667,0,not_promoted,no,no
97803,0.0,2,not_promoted,no,yes
97805,3.07,0,promoted,no,no
97807,3.035,2,not_promoted,no,yes
97808,3.295,1,not_promoted,no,no
97809,3.285,3,promoted,no,no
97816,3.6566666666666663,1,not_promoted,yes,no
97817,4.465,1,not_promoted,yes,no
97818,3.92,1,not_promoted,yes,no
97819,3.95,1,promoted,yes,no
97820,2.655,1,promoted,no,no
97821,2.207777777777778,0,not_promoted,no,no
97823,2.1950000000000003,0,not_promoted,no,no
97829,3.3,1,promoted,no,no
97837,2.92,1,promoted,no,no
97846,1.675,2,promoted,no,no
97851,3.88,0,promoted,yes,no
97855,3.4875,1,promoted,no,no
97859,3.2366666666666664,0,unknown,no,no
97869,2.46,0,promoted,no,no
97872,2.17,1,promoted,no,no
97879,3.7425,0,not_promoted,yes,no
97884,3.875,2,not_promoted,yes,yes
97886,3.53,0,promoted,yes,no
97888,2.6833333333333336,1,promoted,no,no
97892,3.5175,1,promoted,yes,no
97896,2.584,0,promoted,no,no
97901,4.0175,0,not_promoted,yes,no
97905,2.75,1,not_promoted,no,no
97908,3.2350000000000003,1,not_promoted,no,no
97909,1.83,1,not_promoted,no,no
97914,3.4716666666666662,0,promoted,no,no
97917,3.47,0,promoted,no,no
97922,4.69,0,not_promoted,yes,no
97928,3.69,0,promoted,yes,no
97935,1.28,0,not_promoted,no,no
97936,3.083333333333333,1,not_promoted,no,no
97939,3.336,0,not_promoted,no,no
97943,2.8766666666666665,0,promoted,no,no
97944,3.59,2,promoted,yes,no
97950,2.4,0,not_promoted,no,no
97952,3.3799999999999994,2,promoted,no,no
97955,2.4771428571428573,0,not_promoted,no,no
97956,2.962,1,not_promoted,no,no
97963,1.9725,1,not_promoted,no,no
97964,2.308,0,promoted,no,no
97972,3.435,0,promoted,no,no
97979,3.751666666666667,0,promoted,yes,no
97983,2.71,1,not_promoted,no,no
97985,3.115,3,not_promoted,no,yes
97997,2.992,1,promoted,no,no
98002,2.335,1,promoted,no,no
98004,2.46,1,promoted,no,no
98010,3.14,1,not_promoted,no,no
98016,3.2942857142857145,1,promoted,no,no
98023,0.0,1,not_promoted,no,no
98030,0.0,0,promoted,no,no
98036,3.3225,0,promoted,no,no
98041,0.0,0,not_promoted,no,no
98045,2.658,1,promoted,no,no
98046,3.0499999999999994,0,promoted,no,no
98054,3.356666666666667,0,promoted,no,no
98057,3.3575,1,promoted,no,no
98058,3.26,1,not_promoted,no,no
98059,2.696,0,not_promoted,no,no
98062,4.32,1,promoted,yes,no
98065,3.4414285714285717,1,not_promoted,no,no
98067,3.41,0,promoted,no,no
98069,4.403333333333333,1,not_promoted,yes,no
98073,1.41,0,promoted,no,no
98075,4.01,0,not_promoted,yes,no
98076,2.776666666666667,1,not_promoted,no,no
98077,3.34,1,promoted,no,no
98081,2.49,2,unknown,no,yes
98082,3.52,0,not_promoted,yes,no
98090,3.0585714285714287,0,not_promoted,no,no
98093,2.245,0,promoted,no,no
98094,3.206666666666667,3,promoted,no,no
98095,1.9966666666666668,2,promoted,no,no
98096,2.6833333333333336,1,not_promoted,no,no
98103,3.553333333333333,0,unknown,yes,no
98109,1.69,0,promoted,no,no
98113,3.016666666666667,1,promoted,no,no
98126,3.684,1,not_promoted,yes,no
98129,4.19,3,promoted,yes,no
98132,3.144,0,not_promoted,no,no
98133,4.07,0,promoted,yes,no
98138,3.01,1,promoted,no,no
98152,3.47,0,promoted,no,no
98157,3.4066666666666667,1,promoted,no,no
98162,4.115,0,promoted,yes,no
98163,3.106666666666667,0,promoted,no,no
98165,3.435,0,promoted,no,no
98177,3.4025,1,not_promoted,no,no
98178,2.766666666666667,1,not_promoted,no,no
98180,3.255,1,not_promoted,no,no
98182,4.21,2,not_promoted,yes,yes
98183,2.06,0,not_promoted,no,no
98186,1.555,2,not_promoted,no,yes
98190,0.0,0,promoted,no,no
98191,2.91,1,not_promoted,no,no
98195,2.7775,1,not_promoted,no,no
98198,1.06,0,not_promoted,no,no
98202,3.48,0,not_promoted,no,no
98203,3.68,1,not_promoted,yes,no
98210,3.8233333333333337,0,promoted,yes,no
98213,3.14,0,promoted,no,no
98223,2.9275,0,not_promoted,no,no
98224,3.176666666666667,1,not_promoted,no,no
98230,2.9825,0,promoted,no,no
98233,2.66,0,promoted,no,no
98245,2.796666666666667,0,promoted,no,no
98248,0.0,2,promoted,no,no
98255,3.2019999999999995,0,promoted,no,no
98262,2.2466666666666666,0,not_promoted,no,no
98275,2.5,0,promoted,no,no
98276,3.608,0,promoted,yes,no
98279,3.14,1,not_promoted,no,no
98282,4.253333333333334,0,promoted,yes,no
98285,3.87,2,promoted,yes,no
98292,4.625,0,promoted,yes,no
98310,3.0075000000000003,1,not_promoted,no,no
98318,2.535,1,promoted,no,no
98319,0.0,0,not_promoted,no,no
98337,3.885,1,promoted,yes,no
98342,2.68,1,not_promoted,no,no
98345,2.93,2,not_promoted,no,yes
98347,3.2466666666666666,0,promoted,no,no
98350,1.79,0,not_promoted,no,no
98353,3.355,0,not_promoted,no,no
98356,3.095,0,promoted,no,no
98363,3.765,1,promoted,yes,no
98365,2.845,0,unknown,no,no
98367,3.95,1,not_promoted,yes,no
98369,0.0,0,not_promoted,no,no
98379,4.81,1,not_promoted,yes,no
98381,3.0066666666666664,0,promoted,no,no
98386,2.86,1,not_promoted,no,no
98391,2.845,0,unknown,no,no
98394,2.793333333333333,0,not_promoted,no,no
98395,0.0,1,promoted,no,no
98399,3.63,1,not_promoted,yes,no
98408,4.48,1,promoted,yes,no
98413,2.3466666666666662,1,promoted,no,no
98416,2.0733333333333333,2,promoted,no,no
98427,1.88,1,not_promoted,no,no
98434,2.9857142857142853,0,not_promoted,no,no
98438,2.4966666666666666,0,not_promoted,no,no
98439,2.51,0,promoted,no,no
98440,1.72,2,not_promoted,no,yes
98443,3.74,3,not_promoted,yes,yes
98446,3.38,0,promoted,no,no
98451,2.986666666666667,0,not_promoted,no,no
98464,2.64,0,not_promoted,no,no
98465,3.132857142857143,1,not_promoted,no,no
98466,2.525,1,not_promoted,no,no
98472,3.41,0,promoted,no,no
98477,2.936666666666667,2,not_promoted,no,yes
98479,3.1275,0,promoted,no,no
98481,2.263333333333333,0,promoted,no,no
98485,3.78,2,not_promoted,yes,yes
98486,2.324,1,promoted,no,no
98489,2.79,3,promoted,no,no
98493,4.154999999999999,1,not_promoted,yes,no
98494,3.65,1,promoted,yes,no
98495,3.335,3,promoted,no,no
98498,4.43,0,promoted,yes,no
98511,2.5275000000000003,1,promoted,no,no
98518,2.39,0,not_promoted,no,no
98519,2.686666666666667,1,not_promoted,no,no
98521,1.6125,1,not_promoted,no,no
98528,4.776666666666666,3,not_promoted,yes,yes
98531,3.28,0,not_promoted,no,no
98535,3.5866666666666664,2,unknown,yes,yes
98539,0.0,2,promoted,no,no
98545,4.17,1,promoted,yes,no
98547,3.115,1,not_promoted,no,no
98548,2.12,3,promoted,no,no
98553,2.285,1,promoted,no,no
98555,2.513333333333333,0,promoted,no,no
98559,0.0,0,not_promoted,no,no
98563,2.5,3,promoted,no,no
98566,0.0,2,promoted,no,no
98576,2.13,0,not_promoted,no,no
98580,3.15625,0,promoted,no,no
98588,1.64,4,not_promoted,no,yes
98590,3.985,2,promoted,yes,no
98593,3.1133333333333333,1,not_promoted,no,no
98594,1.79,1,promoted,no,no
98611,4.366666666666667,0,promoted,yes,no
98616,1.96,0,promoted,no,no
98619,2.05,2,not_promoted,no,yes
98620,2.6733333333333333,0,not_promoted,no,no
98621,2.3000000000000003,0,unknown,no,no
98622,3.17,0,not_promoted,no,no
98632,4.92,0,promoted,yes,no
98637,2.3475,1,promoted,no,no
98639,4.585,0,not_promoted,yes,no
98643,2.9766666666666666,0,not_promoted,no,no
98648,2.59,0,not_promoted,no,no
98649,2.678,2,not_promoted,no,yes
98650,0.0,2,not_promoted,no,yes
98654,1.8733333333333333,2,promoted,no,no
98655,2.685,3,promoted,no,no
98661,1.16,0,promoted,no,no
98665,2.21,1,not_promoted,no,no
98666,0.0,1,promoted,no,no
98678,2.99,2,not_promoted,no,yes
98682,3.82,0,unknown,yes,no
98684,1.825,0,not_promoted,no,no
98686,2.6633333333333336,1,promoted,no,no
98688,3.8766666666666665,0,not_promoted,yes,no
98689,2.99,1,promoted,no,no
98694,2.53,3,promoted,no,no
98695,3.335714285714286,1,promoted,no,no
98696,0.0,1,not_promoted,no,no
98700,3.891666666666667,1,promoted,yes,no
98701,1.93,1,promoted,no,no
98704,3.276666666666667,1,not_promoted,no,no
98711,1.235,2,promoted,no,no
98712,2.35,1,not_promoted,no,no
98713,2.32,1,not_promoted,no,no
98714,2.2666666666666666,0,not_promoted,no,no
98717,2.2825,1,not_promoted,no,no
98722,2.27,0,promoted,no,no
98725,3.73,1,unknown,yes,no
98730,0.0,1,promoted,no,no
98742,3.57,0,promoted,yes,no
98745,4.6,1,promoted,yes,no
98748,2.6366666666666667,1,promoted,no,no
98749,4.16,0,promoted,yes,no
98762,0.0,0,promoted,no,no
98767,3.205,0,promoted,no,no
98768,3.335,0,promoted,no,no
98779,2.8433333333333337,1,promoted,no,no
98781,2.115,2,promoted,no,no
98785,1.986,1,promoted,no,no
98786,2.925,1,not_promoted,no,no
98791,3.71,2,not_promoted,yes,yes
98793,3.635,0,promoted,yes,no
98794,2.57,2,not_promoted,no,yes
98804,4.720000000000001,1,not_promoted,yes,no
98809,3.2266666666666666,0,promoted,no,no
98820,3.175,0,promoted,no,no
98829,0.0,1,unknown,no,no
98833,0.0,2,unknown,no,yes
98843,3.89,1,not_promoted,yes,no
98847,2.965,0,not_promoted,no,no
98848,3.6366666666666663,0,not_promoted,yes,no
98854,3.266666666666667,1,promoted,no,no
98859,3.01,0,not_promoted,no,no
98861,3.1325,1,promoted,no,no
98862,0.0,1,not_promoted,no,no
98863,4.5,2,not_promoted,yes,yes
98865,2.54,0,not_promoted,no,no
98868,3.022,0,promoted,no,no
98870,3.4000000000000004,0,promoted,no,no
98873,3.155,1,promoted,no,no
98874,2.31,1,not_promoted,no,no
